Time,Track 0,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,Track 9,Track 10,Track 11,Track 12,Track 13,Track 14,Track 15,Track 16,Track 17,Track 18,Track 19,Track 20,Track 21,Track 22,Track 23,Track 24,Track 25,Track 26,Track 27,Track 28,Track 29,Track 30,Track 31,Track 32,Track 33,Track 34,Track 35,Track 36,Track 37,Track 38,Track 39,Track 40,Track 41,Track 42,Track 43,Track 44,Track 45,Track 46,Track 47,Track 48,Track 49,Track 50,Track 51,Track 52,Track 53,Track 54,Track 55,Track 56,Track 57,Track 58,Track 59,Track 60,Track 61,Track 62,Track 63,Track 64,Track 65,Track 66,Track 67,Track 68,Track 69,Track 70,Track 71,Track 72,Track 73,Track 74,Track 75,Track 76,Track 77,Track 78,Track 79,Track 80,Track 81,Track 82,Track 83,Track 84,Track 85,Track 86,Track 87,Track 88,Track 89,Track 90,Track 91,Track 92,Track 93,Track 94,Track 95,Track 96,Track 97,Track 98,Track 99,Track 100,Track 101,Track 102,Track 103,Track 104,Track 105,Track 106,Track 107,Track 108,Track 109,Track 110,Track 111,Track 112,Track 113,Track 114,Track 115,Track 116,Track 117,Track 118,Track 119,Track 120,Track 121,Track 122,Track 123,Track 124,Track 125,Track 126,Track 127,Track 128,Track 129,Track 130,Track 131,Track 132,Track 133,Track 134,Track 135,Track 136,Track 137,Track 138,Track 139,Track 140,Track 141,Track 142,Track 143,Track 144,Track 145,Track 146,Track 147,Track 148,Track 149,Track 150,Track 151,Track 152,Track 153,Track 154,Track 155,Track 156,Track 157,Track 158,Track 159,Track 160,Track 161,Track 162,Track 163,Track 164,Track 165,Track 166,Track 167,Track 168,Track 169,Track 170,Track 171,Track 172,Track 173,Track 174,Track 175,Track 176,Track 177,Track 178,Track 179,Track 180,Track 181,Track 182,Track 183,Track 184,Track 185,Track 186,Track 187,Track 188,Track 189,Track 190,Track 191,Track 192,Track 193,Track 194,Track 195,Track 196,Track 197,Track 198,Track 199,Track 200,Track 201,Track 202,Track 203,Track 204,Track 205,Track 206,Track 207,Track 208,Track 209,Track 210,Track 211,Track 212,Track 213,Track 214,Track 215,Track 216,Track 217,Track 218,Track 219,Track 220,Track 221,Track 222,Track 223,Track 224,Track 225,Track 226,Track 227,Track 228,Track 229,Track 230
139,-,-,29.156,-,32.406,-,-,-,-,-,-,37.856,-,-,-,-,-,31.973,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.981,-,-,-,-,-,-,-,-,-,38.206,-,38.983,-,-,-,-,-,-,-,43.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.899,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.761,32.467,32.473,34.282,38.182,-,37.798,35.463,33.358,-,-,37.234,34.698,-,-,-,30.134,30.924,33.288,39.135,40.57,-,31.964,-,-,31.465,-,-,-,-,35.913,-,-,-,41.945,36.063,42.091,-,36.187,-,34.194,42.874,32.809,38.921,35.211,34.997,-,-,-,29.693,-,32.971,-,-,39.657,35.214,34.027,32.869,-,35.486,32.264,-,-,36.069,-,-,-,-,-,-,-,32.971,-,34.947,-,-,30.941,-,-,34.322,26.615,31.502,23.542,-,32.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
140,-,-,28.96,-,32.33,-,-,-,-,-,-,37.951,-,-,-,-,-,31.943,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.963,-,-,-,-,-,-,-,-,-,38.964,-,39.191,-,-,-,-,-,-,-,44.848,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.059,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.254,32.247,32.284,36.132,38.093,-,37.371,35.662,33.21,-,-,37.035,34.121,-,-,-,30.158,30.838,39.379,38.184,40.391,-,31.838,-,-,-,-,-,-,-,35.928,-,-,-,41.284,35.553,41.716,34.052,35.963,-,35.486,44.499,32.956,38.579,35.055,35.168,-,-,-,29.514,-,32.972,-,-,38.837,34.854,33.996,33.18,-,35.537,32.271,-,-,35.765,-,-,-,-,-,-,-,32.754,-,35.32,-,-,30.77,-,-,34.319,33.299,31.262,23.78,-,32.052,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
141,-,-,28.983,-,32.282,-,-,-,-,-,-,38.2,-,-,-,-,-,32.077,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.036,-,-,-,-,-,-,-,-,-,40.785,-,38.826,-,-,-,-,-,-,-,44.522,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.352,31.944,32.104,39.776,38.218,-,37.259,35.418,33.104,-,-,36.718,33.697,-,-,-,30.057,30.975,41.761,37.243,40.367,-,31.774,-,-,-,-,-,-,-,35.701,-,-,-,40.968,35.673,41.529,36.661,35.756,-,36.135,44.041,32.774,38.033,35.068,36.188,-,-,-,29.22,-,33.236,-,-,37.899,34.744,33.669,33.991,-,35.395,31.877,-,-,35.23,-,-,-,-,-,-,-,32.534,-,35.168,-,-,30.471,-,-,34.077,37.489,31.083,32.413,-,31.869,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
142,-,-,28.817,-,32.362,-,-,-,-,-,-,38.113,-,-,-,-,-,32.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.992,-,-,-,-,-,-,-,-,-,43.535,-,38.665,-,-,-,-,-,-,-,43.826,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.052,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.601,31.678,32.012,39.66,38.439,-,36.975,35.032,32.952,-,-,36.336,33.626,-,-,-,30.055,30.985,42.064,36.677,40.056,-,31.611,-,-,-,-,-,-,-,35.247,-,-,-,41.547,35.816,41.166,36.625,35.648,-,35.286,43.146,32.81,38.084,34.856,36.874,-,-,-,29.027,-,33.523,-,-,37.445,34.506,33.518,34.028,-,35.335,31.842,-,-,34.985,-,-,-,-,-,-,-,32.385,-,34.729,-,-,30.474,-,-,34.036,41.487,30.944,33.155,-,31.901,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
143,-,-,29.163,-,32.539,-,-,-,-,-,-,38.288,-,-,-,-,-,31.908,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.861,-,-,-,-,-,-,-,-,-,44.959,-,38.535,-,-,-,-,-,-,-,42.981,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.586,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.929,31.363,31.956,38.394,38.295,-,37.366,34.689,32.992,-,-,35.838,33.521,-,-,-,29.868,30.833,41.712,36.172,39.618,-,31.684,-,-,-,-,-,-,-,34.928,-,-,-,41.379,37.001,42.079,35.983,35.603,-,34.198,42.441,32.953,37.754,34.701,37.328,-,-,-,29.093,-,33.359,-,-,37.108,34.158,33.295,34.113,-,35.495,31.81,-,-,34.489,-,-,-,-,-,-,-,32.187,-,34.665,-,-,30.292,-,-,-,39.716,30.82,33.131,-,31.721,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
144,-,-,29.13,-,32.697,-,-,-,-,-,-,38.194,-,-,-,-,-,31.852,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.856,-,-,-,-,-,-,-,-,-,45.43,-,38.903,-,-,-,-,-,-,-,41.656,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.804,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.238,31.23,31.884,37.375,38.409,-,39.024,34.65,33.059,-,-,35.546,33.517,-,-,-,29.817,30.887,41.282,35.773,39.021,-,31.579,-,-,-,-,-,-,-,34.732,-,-,-,41.776,38.864,42.352,35.234,35.681,-,33.838,41.681,32.884,37.491,34.782,37.537,-,-,-,29.142,-,33.19,-,-,36.856,-,33.45,33.729,-,35.164,31.745,-,-,34.113,-,-,-,-,-,-,-,32.091,-,34.235,-,-,30.407,-,-,-,37.732,30.84,33.437,-,31.559,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
145,-,-,29.037,-,32.884,-,-,-,-,-,-,38.354,-,-,-,-,-,31.892,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.848,-,-,-,-,-,-,-,-,-,47.398,-,39.395,-,-,-,-,-,-,-,40.693,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.722,30.937,31.896,36.78,38.131,-,41.613,34.211,32.865,-,-,35.22,33.192,-,-,-,29.773,30.951,40.67,35.565,38.908,-,31.646,-,-,-,-,-,-,-,34.809,-,-,-,42.371,39.401,42.821,35.049,35.367,-,33.419,40.999,33.056,37.555,34.447,37.541,-,-,-,29.061,-,33.041,-,-,36.589,34.211,33.358,33.439,-,35.112,31.653,-,-,34.052,-,-,-,-,-,-,-,32.085,-,33.98,-,-,-,-,-,-,36.553,31.0,33.623,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
146,-,-,29.168,-,33.138,-,-,-,-,-,-,38.589,-,-,-,-,-,31.927,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.729,-,-,-,-,-,-,-,-,-,48.514,-,39.702,-,-,-,-,-,-,-,39.816,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.818,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.14,30.891,31.66,36.332,38.003,-,41.642,34.18,33.037,-,-,35.178,33.637,-,-,-,29.874,30.917,39.79,35.439,39.023,-,31.744,-,-,-,-,-,-,-,34.917,-,-,-,42.881,39.421,42.774,34.833,35.274,-,32.944,40.656,32.809,37.629,34.147,37.547,-,-,-,29.004,-,33.183,-,-,37.841,35.076,33.283,33.244,-,35.021,31.649,-,-,33.69,-,-,-,-,-,-,-,31.98,-,34.82,-,-,-,-,-,-,35.788,30.793,33.519,-,-,21.545,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
147,-,-,29.123,-,33.267,-,-,-,-,-,-,39.024,-,-,-,-,-,31.842,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.688,-,-,-,-,-,-,-,-,-,48.268,-,39.435,-,-,-,-,-,-,-,39.399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.856,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.196,30.801,31.722,36.176,38.031,-,40.802,34.537,33.084,-,-,35.443,34.988,-,-,-,29.84,31.111,39.571,35.258,39.216,-,31.593,-,-,-,-,-,-,-,34.674,-,-,-,42.628,39.51,43.356,34.905,35.235,-,32.526,40.283,32.987,37.551,33.888,38.461,-,-,-,29.056,-,33.103,-,-,38.766,35.615,33.254,32.963,-,34.929,31.579,-,-,33.465,-,-,-,-,-,-,-,31.833,-,34.632,-,-,-,-,-,-,36.016,-,33.517,-,-,21.816,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
148,-,-,28.965,-,33.911,-,-,-,-,-,-,39.015,-,-,-,-,-,31.995,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.774,-,-,-,-,-,-,-,-,-,47.949,-,39.099,-,-,-,-,-,-,-,38.676,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.786,30.903,31.649,35.782,37.999,-,39.911,34.973,32.846,-,-,35.395,36.648,-,-,-,29.846,31.028,39.591,35.254,39.399,-,31.614,-,-,-,-,-,-,-,34.673,-,-,-,42.024,40.096,43.741,34.746,35.231,-,32.298,40.182,32.75,37.049,33.689,38.754,-,-,-,28.903,-,34.085,-,-,38.975,35.355,33.081,32.872,-,34.857,31.623,-,-,33.322,-,-,-,-,-,-,-,-,-,34.158,-,-,-,-,-,-,36.698,-,35.105,-,-,21.852,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
149,-,-,28.951,-,33.678,-,-,-,-,-,-,39.156,-,-,-,-,-,31.837,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.539,-,-,-,-,-,-,-,-,-,47.939,-,39.146,-,-,-,-,-,-,-,38.242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34.694,30.623,31.928,35.57,37.748,-,39.139,35.995,33.08,-,-,35.116,36.083,-,-,-,29.949,31.035,39.299,35.068,39.338,-,31.581,-,-,-,-,-,-,-,-,-,-,-,41.471,39.87,43.885,34.887,35.391,-,32.051,39.888,33.104,37.148,33.633,38.845,-,-,-,-,-,37.681,-,-,38.658,35.049,33.147,32.701,-,34.812,31.698,-,-,33.015,-,-,-,-,-,-,-,31.838,-,33.83,-,-,-,-,-,-,38.566,-,35.729,-,-,-,32.542,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
150,-,-,29.131,-,33.352,-,-,-,-,-,-,39.292,-,-,-,-,-,31.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.621,-,-,-,-,-,-,-,-,-,47.454,-,39.0,-,-,-,-,-,-,-,38.025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34.079,30.599,31.975,35.403,39.65,-,38.866,37.328,33.044,-,-,34.601,35.455,-,-,-,29.786,30.937,38.467,34.948,39.063,-,31.45,-,-,-,-,-,-,-,35.027,-,-,-,41.944,39.971,44.048,36.223,35.25,-,31.943,40.45,32.85,36.797,33.752,39.363,-,-,-,-,-,38.068,-,-,39.16,34.761,32.977,32.674,-,34.841,31.788,-,-,33.163,-,-,-,-,-,-,-,31.772,-,33.698,-,-,-,-,-,-,38.228,-,35.497,-,-,-,32.752,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
151,-,-,29.119,-,33.487,-,-,-,-,-,-,39.188,-,-,-,-,-,31.601,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.792,-,-,-,-,-,-,-,-,-,46.764,-,38.814,-,-,-,-,-,-,-,38.379,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.471,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.574,30.697,31.895,35.077,44.586,-,38.515,39.381,32.907,-,-,-,34.963,-,-,-,29.816,31.003,38.043,35.083,39.239,-,31.534,-,-,-,-,-,-,-,34.806,-,-,-,41.782,39.696,43.557,36.888,35.214,-,31.903,43.611,32.881,36.497,33.864,40.15,-,-,-,-,-,37.543,-,-,39.768,34.471,32.98,32.518,-,34.786,31.738,-,-,33.108,-,-,-,-,-,-,-,-,-,33.653,-,-,-,-,-,-,37.057,-,35.171,-,-,-,32.485,33.765,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
152,-,-,29.111,-,33.315,-,-,-,-,-,-,39.19,-,-,-,-,-,31.769,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.549,-,-,-,-,-,-,-,-,-,45.638,-,38.537,-,-,-,-,-,-,-,38.753,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.956,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.128,30.595,32.109,34.973,48.148,-,37.888,40.16,33.043,-,-,-,34.415,-,-,-,29.8,31.04,37.866,35.339,39.338,-,31.602,-,-,-,-,-,-,-,34.829,-,-,-,41.287,39.26,43.087,36.682,35.155,-,31.921,45.656,32.765,36.423,33.718,40.319,-,-,-,-,-,37.423,-,-,41.944,34.439,32.789,32.526,-,34.868,31.8,-,-,32.781,-,-,-,-,-,-,-,-,-,33.587,-,-,-,-,-,-,36.315,-,34.729,-,-,-,32.363,35.039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
153,-,-,29.176,-,32.952,-,-,-,-,-,-,39.041,-,-,-,-,-,32.135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.551,-,-,-,-,-,-,-,-,-,44.873,-,38.072,-,-,-,-,-,-,-,39.732,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.039,30.686,32.028,34.879,49.677,-,37.746,39.833,33.039,-,-,-,34.227,-,-,-,29.912,31.135,36.768,35.447,39.075,-,31.684,-,-,-,-,-,-,-,34.868,-,-,-,40.72,38.554,42.868,36.192,34.927,-,31.808,45.709,32.936,36.166,33.259,40.68,-,-,-,-,-,36.768,-,-,42.075,34.434,32.876,32.319,-,34.956,31.869,-,-,32.61,-,-,-,-,-,-,-,-,-,33.418,-,-,-,-,-,-,35.937,-,34.546,-,-,-,32.198,34.995,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
154,-,-,29.183,-,33.057,-,-,-,-,-,-,39.011,-,-,-,-,-,32.268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.457,-,-,-,-,-,-,-,-,-,44.367,-,37.591,-,-,-,-,-,-,-,39.413,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.941,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.983,30.47,31.969,34.804,49.716,-,37.475,39.037,32.809,-,-,-,34.012,-,-,-,-,30.972,36.308,36.761,39.226,-,31.71,-,-,-,-,-,-,-,35.414,-,-,-,40.57,38.081,43.323,35.773,34.908,-,31.908,45.053,33.798,36.525,33.148,40.661,-,-,-,-,-,36.677,-,-,42.041,35.162,32.666,32.336,-,34.915,31.885,-,-,32.534,-,-,-,-,-,-,-,-,-,33.318,-,-,-,-,-,-,36.754,-,34.362,-,-,-,31.876,34.304,32.57,33.924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
155,-,-,29.306,-,32.904,-,-,-,-,-,-,38.905,-,-,-,-,-,32.342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.423,-,-,-,-,-,-,-,-,-,43.364,-,37.211,-,-,-,-,-,-,-,39.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.001,30.45,31.832,34.917,49.156,-,37.21,38.401,32.941,-,-,-,33.951,-,-,-,29.772,30.928,35.752,38.876,38.917,-,31.726,-,-,-,-,-,-,-,35.338,-,-,-,40.47,37.447,43.41,35.501,34.837,-,31.857,43.774,35.449,38.454,32.98,40.626,-,-,-,29.21,-,36.331,-,-,41.001,36.179,32.789,33.621,-,36.509,32.039,-,-,32.426,-,-,-,-,-,-,-,-,-,33.238,-,-,-,-,-,-,36.758,-,34.032,-,-,-,31.656,33.895,32.442,33.965,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
156,-,-,29.223,-,32.71,-,-,-,-,-,-,39.18,-,-,-,-,-,32.222,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.423,-,-,-,-,-,-,-,-,-,43.159,-,37.565,-,-,-,-,-,-,-,38.457,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.674,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.82,30.352,31.957,38.864,47.522,-,36.999,37.883,32.987,-,-,-,34.554,-,-,-,29.904,30.943,35.379,38.195,38.626,-,32.682,-,-,-,-,-,-,-,35.414,-,-,-,40.255,37.362,43.445,35.219,34.996,-,31.849,42.988,36.996,40.166,33.011,40.716,-,-,-,29.115,-,35.716,-,-,40.232,36.399,32.676,33.975,-,36.686,32.203,-,-,32.275,-,-,-,-,-,-,-,-,-,33.222,-,-,-,-,-,-,37.035,-,34.039,-,-,-,31.451,33.708,32.589,34.207,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
157,-,-,29.191,-,32.689,-,-,-,-,-,-,38.993,-,-,-,-,-,32.207,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.598,-,-,-,-,-,-,-,-,-,43.08,-,37.809,-,-,-,-,-,-,-,37.702,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.724,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.812,30.378,32.021,42.513,46.053,-,36.889,37.338,33.037,-,-,-,34.849,-,-,-,29.947,30.904,35.117,37.419,38.439,-,34.578,-,-,-,-,-,-,-,34.909,-,-,-,40.394,38.425,42.94,34.931,34.985,-,31.945,42.139,37.275,40.594,33.003,40.498,-,-,-,-,-,35.69,-,-,40.008,35.956,32.619,33.708,-,36.793,33.382,-,-,32.371,-,-,-,-,-,-,-,-,-,32.984,-,-,-,-,-,-,37.681,-,33.661,-,-,-,31.414,33.678,32.717,35.599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
158,-,-,29.095,-,32.415,-,-,-,-,-,-,38.725,-,-,-,-,-,31.991,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.606,-,-,-,-,-,-,-,-,-,42.459,-,38.081,-,-,-,-,-,-,-,37.067,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.721,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.527,30.336,32.012,42.192,45.04,-,36.494,36.872,33.019,-,-,-,34.578,-,-,-,29.917,30.786,34.933,36.601,38.582,-,34.718,-,-,-,-,-,-,-,34.961,-,-,-,40.84,38.613,42.917,34.698,34.908,-,31.828,41.318,36.619,40.08,32.821,40.158,-,-,-,-,-,35.254,-,-,39.603,35.226,32.613,33.343,-,36.869,35.235,-,-,32.24,-,-,-,-,-,-,-,-,-,33.223,-,-,-,-,-,-,37.041,-,33.47,-,-,-,31.34,33.453,32.485,36.005,33.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
159,-,-,29.092,-,32.59,-,-,-,-,-,-,38.728,-,-,-,-,-,32.274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.406,-,-,-,-,-,-,-,-,-,42.068,-,38.736,-,-,-,-,-,-,-,37.551,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.952,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.535,30.304,31.837,41.256,43.969,-,36.585,36.425,33.186,-,-,-,34.194,-,-,-,30.101,30.777,34.756,36.263,38.243,-,34.144,-,-,-,-,-,-,-,35.347,-,-,-,40.577,38.298,42.777,34.518,35.626,-,31.813,40.971,35.961,39.352,32.88,39.873,-,-,-,-,-,34.968,-,-,38.696,35.162,32.57,33.208,-,36.741,35.717,-,-,-,-,-,-,-,-,-,-,-,-,34.311,-,-,-,-,-,-,36.88,-,33.471,-,-,-,31.338,-,-,35.999,34.324,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
160,-,-,29.158,-,32.454,-,-,-,-,-,-,38.611,-,-,-,-,-,32.319,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.562,-,-,-,-,-,-,-,-,-,42.399,-,39.055,-,-,-,-,-,-,-,38.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.912,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.478,30.294,31.838,40.012,42.968,-,36.402,36.768,33.187,-,-,-,33.985,-,-,-,30.004,30.729,34.541,36.17,38.258,-,33.813,-,-,-,-,-,-,-,35.704,-,-,-,40.354,38.196,42.533,34.37,36.194,-,31.825,40.435,35.355,38.853,32.901,39.718,-,-,-,-,-,34.768,-,-,38.027,34.87,32.495,33.12,-,36.385,35.017,-,-,32.263,-,-,-,-,-,-,-,-,-,36.621,-,-,-,-,-,-,38.78,-,33.266,-,-,-,-,-,-,36.013,35.296,34.457,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
